,epoch,loss,accuracy,macro_f,precision,recall,doc_entropy,val_loss,val_accuracy,val_macro_f,val_precision,val_recall,val_doc_entropy,test_loss,test_accuracy,test_macro_f,test_precision,test_recall,test_doc_entropy,split,seed,dropout_rate,embedding_type,max_length,head_num,arch_type,calculate_entropy,with_gru,run_id,entropy_constraint,head_dim,variant_name
413,1,0.690659,0.767064,0.753891,0.773969,0.767064,4.356072,0.583626,0.795674,0.793468,0.822366,0.795674,4.618515,0.575844,0.800583,0.797896,0.823082,0.800583,4.634684,valid,2020,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
414,2,0.502774,0.824437,0.819419,0.842715,0.824437,4.237986,0.543353,0.806565,0.802869,0.828452,0.806565,4.47739,0.535114,0.812931,0.810897,0.836057,0.812931,4.4925,valid,42,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
415,1,0.688293,0.766949,0.754079,0.775547,0.766949,4.326156,0.582787,0.79322,0.789255,0.813971,0.79322,4.574086,0.580858,0.798205,0.794984,0.820783,0.798205,4.58817,valid,42,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
416,3,0.390162,0.863115,0.86004,0.880441,0.863115,4.465721,0.637171,0.791839,0.789486,0.818664,0.791839,4.326354,0.631281,0.80135,0.798823,0.82386,0.80135,4.33633,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
417,2,0.521649,0.820334,0.8138,0.835548,0.820334,4.528229,0.591766,0.795828,0.790858,0.815641,0.795828,4.532445,0.588088,0.805185,0.802797,0.827433,0.805185,4.542222,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
418,1,0.744913,0.758569,0.743333,0.762875,0.758569,4.783448,0.617788,0.789538,0.785886,0.812108,0.789538,4.598421,0.613918,0.793373,0.789637,0.813681,0.793373,4.608043,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
419,1,0.75122,0.753938,0.737722,0.757261,0.753938,3.676918,0.672695,0.773278,0.759904,0.777836,0.773278,3.584894,0.651841,0.780871,0.767643,0.785476,0.780871,3.594372,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
420,2,0.517972,0.822788,0.816468,0.838891,0.822788,3.114307,0.590553,0.797208,0.791858,0.815911,0.797208,3.306758,0.576771,0.805492,0.804698,0.831541,0.805492,3.308075,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
421,1,0.7283,0.759096,0.74402,0.764009,0.759096,3.623861,0.610958,0.789231,0.786351,0.813934,0.789231,3.426654,0.601218,0.795597,0.793242,0.819513,0.795597,3.434062,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
422,4,0.252002,0.914764,0.913039,0.926743,0.914764,4.33209,0.713298,0.791302,0.787695,0.81385,0.791302,4.587297,0.711172,0.799893,0.797176,0.821042,0.799893,4.601278,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
423,3,0.363621,0.874323,0.870599,0.888753,0.874323,4.325564,0.644517,0.796671,0.794833,0.822299,0.796671,4.593619,0.632805,0.802654,0.801821,0.830595,0.802654,4.608627,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
424,2,0.496837,0.830574,0.824282,0.844998,0.830574,4.281421,0.578718,0.80112,0.791908,0.81303,0.80112,4.62002,0.567386,0.808253,0.798997,0.8191,0.808253,4.635051,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
425,1,0.72583,0.76227,0.74568,0.76381,0.76227,3.928381,0.600515,0.79483,0.789276,0.812059,0.79483,4.488464,0.594667,0.799202,0.794154,0.817034,0.799202,4.502688,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
426,4,0.259527,0.911389,0.909446,0.923701,0.911389,4.321573,0.69569,0.787774,0.78649,0.815749,0.787774,4.727418,0.691211,0.795674,0.7951,0.822087,0.795674,4.739879,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
427,3,0.36737,0.873776,0.869925,0.887693,0.873776,4.327226,0.622599,0.799586,0.790613,0.811145,0.799586,4.722564,0.61,0.80181,0.795272,0.817895,0.80181,4.735184,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
428,2,0.502808,0.827716,0.821478,0.843511,0.827716,4.318814,0.589462,0.800353,0.796816,0.821847,0.800353,4.690098,0.578866,0.806029,0.802285,0.825054,0.806029,4.704394,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
429,1,0.731316,0.759883,0.742796,0.760452,0.759883,4.045459,0.606563,0.793757,0.782931,0.803981,0.793757,4.650809,0.598029,0.797898,0.786014,0.806649,0.797898,4.66625,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
430,3,0.411582,0.856307,0.852008,0.871966,0.856307,4.152603,0.635238,0.791993,0.789983,0.817763,0.791993,4.641972,0.631538,0.798589,0.798972,0.828413,0.798589,4.656269,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
431,2,0.523447,0.819212,0.812824,0.835474,0.819212,4.126263,0.595458,0.795137,0.789667,0.815831,0.795137,4.570512,0.590616,0.800966,0.795518,0.820326,0.800966,4.584992,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
432,1,0.728788,0.759911,0.74274,0.760086,0.759911,3.712332,0.633216,0.786317,0.782981,0.808352,0.786317,4.483538,0.625818,0.788004,0.786048,0.812899,0.788004,4.497918,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
433,1,0.742114,0.757102,0.739486,0.756481,0.757102,3.52492,0.625875,0.785166,0.765861,0.783048,0.785166,4.503671,0.621842,0.787007,0.769353,0.787953,0.787007,4.517382,valid,42,0.2,glove,256,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
434,3,0.397886,0.86345,0.859178,0.877783,0.86345,3.806106,0.636072,0.791839,0.785973,0.809394,0.791839,4.428325,0.628561,0.795981,0.793478,0.819731,0.795981,4.442216,valid,42,0.2,glove,256,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
435,2,0.523983,0.82019,0.813371,0.835077,0.82019,3.797997,0.590502,0.80135,0.792329,0.813366,0.80135,4.420074,0.592077,0.799202,0.791506,0.812085,0.799202,4.435556,valid,42,0.2,glove,256,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
436,1,0.732612,0.759729,0.743034,0.761466,0.759729,3.312096,0.631845,0.781331,0.761817,0.777626,0.781331,4.247987,0.617847,0.788234,0.770163,0.785688,0.788234,4.262878,valid,42,0.2,glove,256,60,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
437,4,0.302861,0.896231,0.893571,0.909196,0.896231,3.925227,0.70051,0.790996,0.785864,0.810581,0.790996,4.415712,0.68535,0.801887,0.795424,0.818376,0.801887,4.43035,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
438,3,0.400612,0.861466,0.856895,0.875653,0.861466,3.930218,0.639315,0.790996,0.790282,0.819446,0.790996,4.506016,0.628555,0.801043,0.801263,0.829838,0.801043,4.519933,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
439,2,0.522597,0.820411,0.813994,0.836478,0.820411,3.897131,0.596374,0.794294,0.787276,0.811656,0.794294,4.497591,0.592988,0.800506,0.793513,0.815988,0.800506,4.511308,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
440,1,0.73192,0.759154,0.741872,0.759124,0.759154,3.394382,0.638699,0.787084,0.784958,0.811748,0.787084,4.300288,0.631877,0.790689,0.789249,0.81563,0.790689,4.313829,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
441,1,0.737399,0.760525,0.742279,0.759149,0.760525,4.598717,0.653341,0.784323,0.781711,0.807568,0.784323,4.50464,0.64685,0.791302,0.788552,0.813685,0.791302,4.512332,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
442,4,0.304476,0.895464,0.893079,0.90894,0.895464,3.872372,0.758271,0.779951,0.7764,0.804926,0.779951,3.847873,0.735291,0.78601,0.784301,0.813122,0.78601,3.852105,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
443,3,0.407503,0.860641,0.856335,0.875542,0.860641,4.086251,0.654333,0.791686,0.781154,0.802355,0.791686,4.13041,0.633284,0.798205,0.789654,0.811548,0.798205,4.137253,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
444,2,0.528693,0.820276,0.813428,0.835314,0.820276,4.36845,0.617974,0.791993,0.793137,0.823327,0.791993,4.344791,0.61052,0.796671,0.798602,0.829125,0.796671,4.352301,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
445,1,0.73698,0.761215,0.742663,0.759011,0.761215,4.629924,0.629081,0.789078,0.777511,0.799189,0.789078,4.558158,0.620011,0.791456,0.782821,0.804684,0.791456,4.568304,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
446,3,0.408613,0.860056,0.855976,0.875241,0.860056,4.091641,0.64717,0.792069,0.784838,0.810421,0.792069,4.158509,0.632092,0.799969,0.793908,0.818307,0.799969,4.165203,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
447,2,0.528522,0.820017,0.813233,0.835283,0.820017,4.377552,0.617168,0.791149,0.792859,0.823692,0.791149,4.317304,0.609696,0.79391,0.796581,0.828388,0.79391,4.325148,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
448,1,0.737013,0.76133,0.742784,0.759095,0.76133,4.629367,0.62952,0.788771,0.777262,0.799102,0.788771,4.544635,0.620406,0.791456,0.782417,0.803953,0.791456,4.554886,valid,42,0.2,glove,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
449,3,0.37987,0.867343,0.864431,0.883515,0.867343,3.372944,0.575931,0.810477,0.806765,0.831089,0.810477,3.237158,0.56194,0.815462,0.81338,0.839326,0.815462,3.247239,valid,25,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
450,2,0.498889,0.826432,0.821854,0.84433,0.826432,3.793493,0.558363,0.807486,0.805027,0.830425,0.807486,3.618138,0.550971,0.814312,0.814637,0.842659,0.814312,3.631277,valid,25,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
451,1,0.690031,0.76622,0.753654,0.774947,0.76622,4.265189,0.600666,0.790535,0.790193,0.821767,0.790535,3.964035,0.590547,0.795981,0.797754,0.828873,0.795981,3.980314,valid,25,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
452,3,0.381303,0.867209,0.863742,0.882495,0.867209,3.344989,0.581037,0.807563,0.798807,0.819552,0.807563,3.16531,0.570011,0.812931,0.805648,0.828337,0.812931,3.174428,valid,2021,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
453,2,0.50086,0.82555,0.820196,0.842426,0.82555,3.762276,0.545399,0.810247,0.810015,0.83751,0.810247,3.682478,0.54658,0.812931,0.813578,0.841958,0.812931,3.693265,valid,2021,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
454,1,0.689408,0.766719,0.753608,0.774544,0.766719,4.172194,0.579509,0.794984,0.786866,0.809301,0.794984,4.030213,0.576156,0.799356,0.793241,0.816508,0.799356,4.047377,valid,2021,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
455,3,0.381786,0.866135,0.863031,0.882511,0.866135,3.351816,0.595413,0.804111,0.796163,0.819751,0.804111,3.212393,0.581375,0.810937,0.806253,0.831135,0.810937,3.22204,valid,2020,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
456,2,0.49917,0.825751,0.820561,0.84286,0.825751,3.787773,0.546268,0.808329,0.805719,0.830963,0.808329,3.631739,0.537943,0.813392,0.811423,0.837197,0.813392,3.645201,valid,2020,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
457,1,0.689324,0.767476,0.755224,0.776724,0.767476,4.224355,0.579486,0.796288,0.78802,0.812553,0.796288,4.116491,0.574056,0.796441,0.789801,0.815395,0.796441,4.130294,valid,2020,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
458,3,0.3807,0.868081,0.86499,0.88453,0.868081,3.312327,0.566569,0.809863,0.808285,0.8358,0.809863,3.24424,0.560844,0.812701,0.810724,0.834719,0.812701,3.255696,valid,42,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
459,2,0.499631,0.825425,0.820276,0.842838,0.825425,3.671424,0.547709,0.809327,0.805015,0.828642,0.809327,3.738883,0.541492,0.812548,0.808306,0.831496,0.812548,3.753261,valid,42,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
460,1,0.685288,0.767313,0.754109,0.774818,0.767313,4.14431,0.590391,0.792836,0.793168,0.826063,0.792836,3.772479,0.585311,0.795828,0.795284,0.824795,0.795828,3.787958,valid,42,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,
461,3,0.386815,0.865119,0.861934,0.881621,0.865119,4.0573,0.563809,0.808713,0.800016,0.819381,0.808713,4.552596,0.559968,0.813392,0.808094,0.831547,0.813392,4.564795,valid,42,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
462,2,0.501783,0.824792,0.819514,0.841802,0.824792,4.19157,0.556818,0.803574,0.794198,0.815706,0.803574,4.577441,0.547814,0.810784,0.801696,0.820748,0.810784,4.588909,valid,42,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
463,1,0.686404,0.766575,0.753626,0.773911,0.766575,4.314339,0.583521,0.795367,0.782254,0.804381,0.795367,4.664803,0.587028,0.796825,0.78419,0.805156,0.796825,4.677103,valid,42,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
464,3,0.296986,0.897084,0.894861,0.910786,0.897084,3.909299,0.662505,0.798972,0.787027,0.809303,0.798972,4.426252,0.651364,0.803574,0.792705,0.812424,0.803574,4.442518,valid,25,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
465,2,0.455752,0.840449,0.836233,0.858029,0.840449,4.160245,0.577495,0.800583,0.794872,0.818813,0.800583,4.535255,0.568236,0.806565,0.803671,0.829037,0.806565,4.548385,valid,25,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
466,1,0.682278,0.767658,0.755432,0.776925,0.767658,4.429505,0.584321,0.790535,0.791521,0.822724,0.790535,4.670973,0.583383,0.798205,0.799113,0.829354,0.798205,4.683034,valid,25,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
467,3,0.296407,0.896336,0.894409,0.911064,0.896336,4.037296,0.652793,0.797668,0.791705,0.814818,0.797668,4.488504,0.640608,0.804111,0.799548,0.821783,0.804111,4.502036,valid,2021,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
468,2,0.454721,0.840257,0.836469,0.858027,0.840257,4.195996,0.569258,0.80181,0.797404,0.821402,0.80181,4.677445,0.562744,0.806719,0.803834,0.828696,0.806719,4.691447,valid,2021,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
469,1,0.680857,0.768224,0.75577,0.776329,0.768224,4.3503,0.576368,0.795137,0.791068,0.814072,0.795137,4.675967,0.577199,0.798129,0.794644,0.819696,0.798129,4.686464,valid,2021,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
470,3,0.297648,0.895876,0.89396,0.910581,0.895876,4.027335,0.646897,0.795674,0.794287,0.822002,0.795674,4.478034,0.639978,0.801197,0.800826,0.829045,0.801197,4.491234,valid,2020,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
471,2,0.455376,0.841187,0.8367,0.8581,0.841187,4.198228,0.571101,0.803114,0.795925,0.818922,0.803114,4.604172,0.566715,0.809787,0.802422,0.82205,0.809787,4.616725,valid,2020,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
472,1,0.682455,0.768857,0.755771,0.775795,0.768857,4.439037,0.57343,0.796595,0.784469,0.803059,0.796595,4.631089,0.575281,0.797745,0.787653,0.807962,0.797745,4.64338,valid,2020,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
473,3,0.295132,0.898024,0.896437,0.912662,0.898024,4.020478,0.667653,0.798282,0.789323,0.810243,0.798282,4.492856,0.658639,0.800276,0.792497,0.813154,0.800276,4.504204,valid,42,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
474,2,0.455154,0.839394,0.835762,0.857879,0.839394,4.149446,0.584331,0.798896,0.79232,0.81523,0.798896,4.562121,0.580649,0.799893,0.794126,0.818242,0.799893,4.573692,valid,42,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
475,1,0.681181,0.767467,0.754545,0.77479,0.767467,4.285174,0.577039,0.795521,0.782207,0.803856,0.795521,4.611281,0.578471,0.796211,0.783057,0.803906,0.796211,4.621661,valid,42,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
476,3,0.2865,0.899788,0.898187,0.91435,0.899788,4.001165,0.648461,0.798282,0.791409,0.814391,0.798282,4.466384,0.637721,0.805185,0.798317,0.818252,0.805185,4.479081,valid,2021,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
477,2,0.448334,0.842693,0.838869,0.86033,0.842693,4.112061,0.562277,0.803574,0.80148,0.827845,0.803574,4.567631,0.55615,0.808329,0.808264,0.83587,0.808329,4.581403,valid,2021,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
478,1,0.671566,0.771762,0.759747,0.780681,0.771762,4.207594,0.568078,0.796901,0.793784,0.817719,0.796901,4.609663,0.570409,0.80112,0.798698,0.824551,0.80112,4.62291,valid,2021,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
479,3,0.288335,0.900105,0.898595,0.914805,0.900105,4.214594,0.646934,0.797131,0.796443,0.824936,0.797131,4.568933,0.634063,0.804188,0.804569,0.832606,0.804188,4.583369,valid,2020,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
480,2,0.451498,0.842817,0.838474,0.859537,0.842817,4.27344,0.566951,0.80273,0.796856,0.820927,0.80273,4.67063,0.556525,0.811091,0.805116,0.826214,0.811091,4.684344,valid,2020,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
481,1,0.673942,0.770717,0.758244,0.778747,0.770717,4.296716,0.575492,0.796901,0.784935,0.803839,0.796901,4.664974,0.575108,0.797975,0.787679,0.807844,0.797975,4.678406,valid,2020,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
482,3,0.28534,0.900737,0.89902,0.914832,0.900737,4.060012,0.652469,0.797898,0.78994,0.811656,0.797898,4.535621,0.643774,0.804111,0.798039,0.82087,0.804111,4.547514,valid,42,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
483,2,0.446577,0.843834,0.840398,0.862337,0.843834,4.153403,0.581558,0.799739,0.791756,0.814683,0.799739,4.575392,0.575091,0.801197,0.79287,0.814789,0.801197,4.588639,valid,42,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
484,1,0.673053,0.769864,0.757665,0.778624,0.769864,4.254292,0.569666,0.797975,0.787864,0.811586,0.797975,4.623673,0.574005,0.798282,0.788849,0.811252,0.798282,4.636276,valid,42,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
485,2,0.497292,0.828752,0.822468,0.843181,0.828752,4.277804,0.586133,0.800123,0.79376,0.815975,0.800123,4.67091,0.576425,0.807256,0.80149,0.8221,0.807256,4.685368,valid,2020,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
486,1,0.72179,0.761771,0.745259,0.763148,0.761771,3.9852,0.599113,0.793373,0.782559,0.802424,0.793373,4.645587,0.597153,0.797438,0.789236,0.810809,0.797438,4.660077,valid,2020,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
487,2,0.518042,0.822645,0.816207,0.837391,0.822645,3.686313,0.586681,0.797668,0.787067,0.806177,0.797668,4.047219,0.582678,0.806029,0.797209,0.815033,0.806029,4.056764,valid,2020,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
488,1,0.740137,0.75902,0.740158,0.756334,0.75902,4.001687,0.604031,0.79253,0.781498,0.802518,0.79253,4.346686,0.608711,0.792376,0.780754,0.800605,0.792376,4.355101,valid,2020,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
489,2,0.500493,0.826154,0.819975,0.841841,0.826154,4.466115,0.605928,0.794294,0.796421,0.828039,0.794294,4.696869,0.594328,0.80204,0.804898,0.83668,0.80204,4.709078,valid,2020,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
490,1,0.712938,0.762385,0.74749,0.767575,0.762385,4.260421,0.608646,0.788771,0.782782,0.808,0.788771,4.63313,0.610403,0.793143,0.787797,0.81354,0.793143,4.6466,valid,2020,0.2,glove,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
